City_names,Years,Asian_num,Asian_per,Latino_num,Latino_per,States,Black_num,A2B,L2B
Cedar Rapids,1980,535,0.485291583,1014,0.91978629,IA,2555,0.209393346379648,0.396868884540117
Cedar Rapids,.Sample,558,0.506273987,1036,0.939963889,IA,,,
Cedar Rapids,.15% sample,NA,NA,890,0.804396161,IA,,,
Cedar Rapids,.5% sample,NA,NA,785,0.70949549,IA,,,
Cedar Rapids,1960,53,0.057586788,NA,NA,IA,,,
Davenport,1990,1000,1.048954717,3300,3.461550565,IA,7521,0.132961042414573,0.438771439968089
Davenport,.Sample,920,0.965038339,3357,3.521340984,IA,,,
Davenport,1980,551,0.533583824,2859,2.768631856,IA,6296,0.087515883100381,0.454097839898348
Davenport,.Sample,532,0.515184382,2994,2.899364735,IA,,,
Davenport,.15% sample,NA,NA,1935,1.964965727,IA,,,
Davenport,.5% sample,NA,NA,2394,2.431073877,IA,,,
Davenport,1960,45,0.050572594,NA,NA,IA,,,
Des Moines,1990,4602,2.382147867,4629,2.396123963,IA,13741,0.334910122989593,0.336875045484317
Des Moines,.Sample,4437,2.296738393,4550,2.355230942,IA,,,
Des Moines,1980,1596,0.83558897,3523,1.844473647,IA,13054,0.122261375823502,0.26987896430213
Des Moines,.Sample,2498,1.307832861,3331,1.743951666,IA,,,
Des Moines,.15% sample,NA,NA,2705,1.34659518,IA,,,
Des Moines,.5% sample,NA,NA,2217,1.103660449,IA,,,
Des Moines,1960,202,0.096659042,NA,NA,IA,,,
Dubuque,1990,368,0.639488409,370,0.64296389,IA,331,1.11178247734139,1.1178247734139
Dubuque,.Sample,377,0.655128071,332,0.576929761,IA,,,
Dubuque,1980,194,0.311291539,359,0.576049807,IA,219,0.885844748858447,1.63926940639269
Dubuque,.Sample,237,0.380289148,416,0.667511754,IA,,,
Dubuque,.15% sample,NA,NA,142,0.227878165,IA,,,
Dubuque,.5% sample,NA,NA,161,0.258368906,IA,,,
Dubuque,1960,61,0.107762428,NA,NA,IA,,,
Sioux City,1990,1195,1.484379852,2624,3.25942488,IA,1848,0.646645021645022,1.41991341991342
Sioux City,.Sample,1156,1.435935656,2420,3.006024471,IA,,,
Sioux City,1980,291,0.354865066,1081,1.318244454,IA,1118,0.260286225402504,0.96690518783542
Sioux City,.Sample,228,0.278038608,1216,1.482872578,IA,,,
Sioux City,.15% sample,NA,NA,539,0.627291242,IA,,,
Sioux City,.5% sample,NA,NA,278,0.323537969,IA,,,
Sioux City,1960,43,-,NA,NA,IA,,,
Boise,1990,1974,1.569931127,3423,2.722327379,ID,730,2.7041095890411,4.68904109589041
Boise,.Sample,1598,1.270896626,3385,2.692105807,ID,,,
Boise,1980,970,0.946794077,2344,2.287923007,ID,511,1.89823874755382,4.58708414872798
Boise,.Sample,1152,1.124439976,2425,2.366985193,ID,,,
Boise,.15% sample,NA,NA,1053,1.404187225,ID,,,
Boise,.5% sample,NA,NA,811,1.08147753,ID,,,
Boise,1960,71,0.205910501,NA,NA,ID,,,
Idaho Falls,1990,534,1.215597897,1837,4.18174782,ID,256,2.0859375,7.17578125
Idaho Falls,.Sample,765,1.741446425,1798,4.092968199,ID,,,
Idaho Falls,1980,432,1.091184643,1040,2.626925991,ID,153,2.82352941176471,6.79738562091503
Idaho Falls,.Sample,546,1.379136145,963,2.432432432,ID,,,
Idaho Falls,.15% sample,NA,NA,511,1.428331843,ID,,,
Idaho Falls,.5% sample,NA,NA,777,2.171847048,ID,,,
Idaho Falls,1960,172,0.518681584,NA,NA,ID,,,
Pocatello,1990,585,1.26953125,2086,4.526909722,ID,395,1.48101265822785,5.28101265822785
Pocatello,.Sample,701,1.521994008,2080,4.516044987,ID,,,
Pocatello,1980,459,0.990504963,1777,3.834700043,ID,469,0.978678038379531,3.78891257995736
Pocatello,.Sample,366,0.789814415,1736,3.746223565,ID,,,
Pocatello,.15% sample,NA,NA,1006,2.512738535,ID,,,
Pocatello,.5% sample,NA,NA,1107,2.76501149,ID,,,
Pocatello,1960,157,0.550220789,NA,NA,ID,,,
Boise,1970,229,0.30537405,NA,NA,ID,,,
Idaho Falls,1970,224,0.626118068,NA,NA,ID,,,
Pocatello,1970,277,0.69187731,NA,NA,ID,,,
Springfield,1970,101,0.110078145,NA,NA,IL,,,
Rockford,1970,164,0.111284522,NA,NA,IL,,,
Chicago,1990,104118,3.740238802,545852,19.60868275,IL,1087711,0.095722117363895,0.501835505938618
Chicago,.Sample,104141,3.741065033,535315,19.2301613,IL,,,
Chicago,1980,69191,2.302473951,422063,14.04502122,IL,1197000,0.057803675856308,0.35260066833751
Chicago,.Sample,73745,2.454012841,423357,14.08805362,IL,,,
Chicago,.15% sample,NA,NA,247343,7.354947907,IL,,,
Chicago,.5% sample,NA,NA,247857,7.36178662,IL,,,
Chicago,1960,19182,0.540276543,NA,NA,IL,,,
Chicago,.5% sample,NA,NA,16460,0.483924908,IL,,,
Peoria,1990,1906,1.679235974,1813,1.597300536,IL,23692,0.080449096741516,0.076523721087287
Peoria,.Sample,1739,1.532104595,1815,1.599062588,IL,,,
Peoria,1980,1054,0.848904639,1726,1.390141753,IL,20717,0.050876092098277,0.08331322102621
Peoria,.Sample,1438,1.15818299,1955,1.574581186,IL,,,
Peoria,.15% sample,NA,NA,1200,0.944911651,IL,,,
Peoria,.5% sample,NA,NA,2293,1.805568679,IL,,,
Peoria,1960,139,0.134739536,NA,NA,IL,,,
Quincy,1990,202,0.509059752,173,0.435976916,IL,1645,0.122796352583587,0.10516717325228
Quincy,.Sample,164,0.413296036,70,0.176406845,IL,,,
Quincy,1980,122,0.286694553,215,0.5052404,IL,1674,0.072879330943847,0.128434886499403
Quincy,.Sample,112,0.263194999,130,0.305494196,IL,,,
Quincy,.15% sample,NA,NA,162,0.357710652,IL,,,
Quincy,.5% sample,NA,NA,588,1.298357181,IL,,,
Quincy,1960,23,0.052519809,NA,NA,IL,,,
Rockford,1990,2151,1.542753862,5841,4.189319065,IL,20868,0.103076480736055,0.2799022426682
Rockford,.Sample,2429,1.742142785,5210,3.736749243,IL,,,
Rockford,1980,765,0.54755497,4034,2.887368301,IL,18428,0.041512915129151,0.218906012589538
Rockford,.Sample,1010,0.722915712,3632,2.599633532,IL,,,
Rockford,.15% sample,NA,NA,2180,1.480495491,IL,,,
Rockford,.5% sample,NA,NA,1995,1.354857112,IL,,,
Rockford,1960,90,0.071030575,NA,NA,IL,,,
Springfield,1990,1033,0.98168721,870,0.826784,IL,13687,0.075473076642069,0.06356396580697
Springfield,.Sample,854,0.811578777,798,0.758360497,IL,,,
Springfield,1980,688,0.690506539,653,0.655379026,IL,10755,0.063970246397025,0.060715946071595
Springfield,.Sample,654,0.656382669,493,0.49479611,IL,,,
Springfield,.15% sample,NA,NA,476,0.519525878,IL,,,
Springfield,.5% sample,NA,NA,2402,2.621641091,IL,,,
Springfield,1960,39,-,NA,NA,IL,,,
Peoria,1970,264,0.207934595,NA,NA,IL,,,
Chicago,1970,29687,0.881716042,NA,NA,IL,,,
Quincy,1970,19,-,NA,NA,IL,,,
Evansville,1970,83,0.059813785,NA,NA,IN,,,
Gary,1970,186,0.106034262,NA,NA,IN,,,
Hammond,1970,123,0.114110771,NA,NA,IN,,,
Fort Wayne,1970,227,0.127764238,NA,NA,IN,,,
Indianapolis ,1970,1097,0.147322676,NA,NA,IN,,,
Evansville,1990,716,0.567029904,732,0.579700963,IN,12031,0.059512924943895,0.060842822708004
Evansville,.Sample,814,0.644640142,552,0.437151546,IN,,,
Evansville,1980,539,0.41303948,637,0.488137567,IN,11522,0.04678007290401,0.055285540704739
Evansville,.Sample,478,0.366294752,611,0.468213585,IN,,,
Evansville,.15% sample,NA,NA,619,0.446077901,IN,,,
Evansville,.5% sample,NA,NA,696,0.501567398,IN,,,
Evansville,1960,34,-,NA,NA,IN,,,
Fort Wayne,1990,1744,1.007673107,4679,2.703499122,IN,28989,0.060160750629549,0.161406050570906
Fort Wayne,.Sample,1733,1.001317371,4394,2.538827771,IN,,,
Fort Wayne,1980,756,0.439034588,3786,2.198657344,IN,25063,0.030163986753382,0.151059330487172
Fort Wayne,.Sample,1158,0.672489489,3506,2.036051941,IN,,,
Fort Wayne,.15% sample,NA,NA,2766,1.554308063,IN,,,
Fort Wayne,.5% sample,NA,NA,3970,2.230875998,IN,,,
Fort Wayne,1960,157,0.09704777,NA,NA,IN,,,
Gary,1990,213,0.182603776,6690,5.735301682,IN,93982,0.002266391436658,0.071183843714754
Gary,.Sample,145,0.124307735,6282,5.385525436,IN,,,
Gary,1980,322,0.211907629,10793,7.102854172,IN,107644,0.002991341830478,0.100265690609788
Gary,.Sample,366,0.240863951,10971,7.219995657,IN,,,
Gary,.15% sample,NA,NA,14241,8.125178296,IN,,,
Gary,.5% sample,NA,NA,14217,8.111485137,IN,,,
Gary,1960,117,0.065612382,NA,NA,IN,,,
Hammond,1990,348,0.41312503,9941,11.80136759,IN,7743,0.044943820224719,1.2838693013044
Hammond,.Sample,268,0.318153758,9851,11.69452491,IN,,,
Hammond,1980,407,0.434300105,7777,8.29865335,IN,5995,0.067889908256881,1.29724770642202
Hammond,.Sample,553,0.590093262,7542,8.04789039,IN,,,
Hammond,.15% sample,NA,NA,3316,3.077265725,IN,,,
Hammond,.5% sample,NA,NA,4385,4.069303439,IN,,,
Hammond,1960,100,0.089527118,NA,NA,IN,,,
Indianapolis  ,1990,6852,0.936926983,7681,1.050282569,IN,165570,0.041384308751586,0.046391254454309
Indianapolis ,.Sample,6656,0.910133854,7463,1.020482114,IN,,,
Indianapolis ,1980,3792,0.541090486,6143,0.876560879,IN,152626,0.024845046060304,0.040248712539148
Indianapolis ,.Sample,4539,0.647763226,6430,0.917628893,IN,,,
Indianapolis ,.15% sample,NA,NA,6211,0.833950975,IN,,,
Indianapolis ,.5% sample,NA,NA,17106,2.298649782,IN,,,
Indianapolis ,1960,371,0.077898954,NA,NA,IN,,,
New Albany,1990,96,0.264302627,178,0.49006112,IN,2251,0.042647712127943,0.079075966237228
New Albany,.Sample,110,0.30284676,169,0.465282749,IN,,,
New Albany,1980,78,0.210225588,227,0.611810366,IN,1927,0.040477426050856,0.117799688635184
New Albany,.Sample,105,0.282995984,116,0.312643182,IN,,,
New Albany,.15% sample,NA,NA,87,0.2265507,IN,,,
New Albany,.5% sample,NA,NA,798,2.07801677,IN,,,
New Albany,1960,9,-,NA,NA,IN,,,
South Bend,1990,916,0.868155927,3546,3.360787027,IN,22049,0.041543834187492,0.160823620118826
South Bend,.Sample,794,0.752349909,3455,3.273764403,IN,,,
South Bend,1980,500,0.45567636,2594,2.364048958,IN,20066,0.02491777135453,0.129273397787302
South Bend,.Sample,560,0.510357524,2360,2.150792421,IN,,,
South Bend,.15% sample,NA,NA,1267,1.007114185,IN,,,
South Bend,.5% sample,NA,NA,1744,1.386272406,IN,,,
South Bend,1960,136,0.102684133,NA,NA,IN,,,
South Bend,1970,255,0.203057812,NA,NA,IN,,,
New Albany,1970,15,-,NA,NA,IN,,,
Kansas City,1970,201,0.119491359,NA,NA,KS,,,
Leavenworth,1970,110,0.143560028,NA,NA,KS,,,
Kansas City,1990,1854,1.237922907,10705,7.147769535,KS,43834,0.042295934662591,0.244216817995164
Kansas City,.Sample,1596,1.065648203,10335,6.900673041,KS,,,
Kansas City,1980,708,0.439514051,7820,4.854519607,KS,40826,0.017341889972077,0.191544603928869
Kansas City,.Sample,1411,0.875891566,7681,4.768053236,KS,,,
Kansas City,.15% sample,NA,NA,5382,3.19949588,KS,,,
Kansas City,.5% sample,NA,NA,7693,4.573341101,KS,,,
Kansas City,1960,50,-,NA,NA,KS,,,
Leavenworth,1990,769,1.997662034,1806,4.691518379,KS,6094,0.126189694781753,0.296357072530358
Leavenworth,.Sample,654,1.698921938,1794,4.660345499,KS,,,
Leavenworth,1980,413,1.227121464,1067,3.170311386,KS,4796,0.086113427856547,0.222477064220183
Leavenworth,.Sample,525,1.559900166,1118,3.321844545,KS,,,
Leavenworth,.15% sample,NA,NA,769,3.058018849,KS,,,
Leavenworth,.5% sample,NA,NA,386,1.534974351,KS,,,
Leavenworth,1960,48,0.217667332,NA,NA,KS,,,
Leavenworth,Overland Park,NA,NA,NA,NA,KS,,,
Overland Park,1990,2145,1.918776277,2198,1.9661866,KS,2051,1.045831301804,1.07167235494881
Leavenworth,.Sample,2091,1.87047142,2320,2.075319796,KS,,,
Overland Park,1980,793,0.969627311,1247,1.524748117,KS,721,1.0998613037448,1.72954230235784
Leavenworth,.Sample,777,0.950063582,1221,1.492957058,KS,,,
Leavenworth,.15% sample,NA,NA,878,1.1445257,KS,,,
Leavenworth,.5% sample,NA,NA,1239,1.615110868,KS,,,
Leavenworth,1960,8,-,NA,NA,KS,,,
Topeka,1990,948,0.790771002,6930,5.78063612,KS,12761,0.074288848836298,0.543060888645091
Topeka,.Sample,1046,0.872517371,6539,5.454484789,KS,,,
Topeka,1980,614,0.532680929,5345,4.637100272,KS,10965,0.055996352029184,0.487460100319197
Topeka,.Sample,614,0.532680929,4887,4.239758472,KS,,,
Topeka,.15% sample,NA,NA,5832,4.667541697,KS,,,
Topeka,.5% sample,NA,NA,6238,4.99247687,KS,,,
Topeka,1960,136,0.113822771,NA,NA,KS,,,
Wichita,1990,7773,2.556815378,15250,5.016265859,KS,34301,0.22661146905338,0.444593452085945
Wichita,.Sample,7612,2.503856768,14314,4.708382262,KS,,,
Wichita,1980,3895,1.394697642,9902,3.545647254,KS,30200,0.128973509933775,0.327880794701987
Wichita,.Sample,4525,1.620284167,9455,3.385588244,KS,,,
Wichita,.15% sample,NA,NA,6967,2.517725627,KS,,,
Wichita,.5% sample,NA,NA,9733,3.5172992,KS,,,
Wichita,1960,321,0.126031614,NA,NA,KS,,,
Topeka,1970,228,0.18238395,NA,NA,KS,,,
Wichita,1970,564,0.203938471,NA,NA,KS,,,
Leavenworth,1970,76,0.302222929,NA,NA,KS,,,
Newport,1970,14,0.053850296,NA,NA,KY,,,
Louisville,1970,375,0.103742475,NA,NA,KY,,,
Covington,1970,69,0.131341011,NA,NA,KY,,,
Lexington ,1970,181,0.167380268,NA,NA,KY,,,
Covington,1990,187,0.43223003,282,0.65181213,KY,3319,0.056342271768605,0.08496535100934
Covington,.Sample,85,0.196468195,300,0.69341716,KY,,,
Covington,1980,154,0.310715655,246,0.496337994,KY,3230,0.047678018575851,0.076160990712074
Covington,.Sample,180,0.363130182,222,0.447860558,KY,,,
Covington,.15% sample,NA,NA,138,0.262947296,KY,,,
Covington,.5% sample,NA,NA,547,1.042262109,KY,,,
Covington,1960,24,-,NA,NA,KY,,,
Lexington  ,1990,3713,1.64754222,2556,1.134155108,KY,30143,0.123179510997578,0.084795806654945
Lexington ,.Sample,3345,1.484252283,2358,1.046298022,KY,,,
Lexington ,1980,1360,0.666127887,1488,0.728822276,KY,27121,0.050145643597213,0.054865233582833
Lexington ,.Sample,1580,0.773883868,1279,0.626454094,KY,,,
Lexington ,.15% sample,NA,NA,617,0.570572514,KY,,,
Lexington ,.5% sample,NA,NA,1650,1.525842219,KY,,,
Lexington ,1960,28,-,NA,NA,KY,,,
Louisville,1990,1975,0.734028833,1756,0.652635256,KY,79783,0.024754646979933,0.022009701314817
Louisville,.Sample,2006,0.745289924,1490,0.553580252,KY,,,
Louisville,1980,931,0.311944004,2005,0.671802071,KY,84080,0.011072787821123,0.023846336822074
Louisville,.Sample,1327,0.444623143,2049,0.686535659,KY,,,
Louisville,.15% sample,NA,NA,1426,0.394471861,KY,,,
Louisville,.5% sample,NA,NA,4990,1.381441073,KY,,,
Louisville,1960,210,0.053758073,NA,NA,KY,,,
Newport,1990,62,0.328546447,90,0.476922262,KY,717,0.086471408647141,0.125523012552301
Newport,.Sample,57,0.30184283,56,0.296547342,KY,,,
Newport,1980,52,0.240885718,155,0.718024737,KY,748,0.06951871657754,0.207219251336898
Newport,.Sample,24,0.111178024,105,0.486403854,KY,,,
Newport,.15% sample,NA,NA,98,0.377300377,KY,,,
Newport,.5% sample,NA,NA,369,1.420651421,KY,,,
Newport,1960,9,-,NA,NA,KY,,,
Shreveport,1970,123,0.067558661,NA,NA,LA,,,
Baton Rouge,1970,229,0.137982562,NA,NA,LA,,,
Baton Rouge,1990,3673,1.673112226,3442,1.567887906,LA,96346,0.03812301496689,0.035725406347954
Baton Rouge,.Sample,3687,1.679489457,3462,1.576998237,LA,,,
Baton Rouge,1980,1603,0.730565721,3986,1.816615699,LA,80088,0.020015482968734,0.049770252722006
Baton Rouge,.Sample,2049,0.933829796,4255,1.939212192,LA,,,
Baton Rouge,.15% sample,NA,NA,2753,1.658793473,LA,,,
Baton Rouge,.5% sample,NA,NA,2464,1.484659324,LA,,,
Baton Rouge,1960,49,-,NA,NA,LA,,,
Metairie,1990,2745,1.837005113,9218,6.168857242,LA,7370,0.372455902306649,1.25074626865672
Metairie,.Sample,3052,2.042455229,9470,6.337500335,LA,,,
Metairie,1980,1710,1.041666667,7767,4.731359649,LA,7215,0.237006237006237,1.07650727650728
Metairie,.Sample,1856,1.130604288,7660,4.666179337,LA,,,
Metairie,.15% sample,NA,NA,5643,4.155253159,LA,,,
Metairie,.5% sample,NA,NA,4684,3.449088392,LA,,,
New Orleans,1990,9678,1.947526653,17238,3.468843196,LA,307728,0.031449851817189,0.056017002027765
New Orleans,.Sample,9295,1.870454664,15900,3.199594316,LA,,,
New Orleans,1980,7332,1.315121566,19226,3.44851708,LA,308149,0.02379368422419,0.062391894830099
New Orleans,.Sample,7458,1.337721855,19215,3.446544039,LA,,,
New Orleans,.15% sample,NA,NA,26408,4.449784065,LA,,,
New Orleans,.5% sample,NA,NA,22623,3.811980703,LA,,,
New Orleans,1960,1080,0.172104697,NA,NA,LA,,,
Shreveport,1990,1017,0.512278051,2156,1.086009319,LA,88860,0.011444969615125,0.024262885437767
Shreveport,.Sample,809,0.407499194,2058,1.036629594,LA,,,
Shreveport,1980,773,0.375570887,2767,1.344378583,LA,84627,0.009134200668817,0.032696420764059
Shreveport,.Sample,943,0.458265298,3035,1.474904751,LA,,,
Shreveport,.15% sample,NA,NA,1827,1.002859825,LA,,,
Shreveport,.5% sample,NA,NA,1085,0.595568095,LA,,,
Shreveport,1960,67,-,NA,NA,LA,,,
Metairie,1970,314,0.231195146,NA,NA,LA,,,
New Orleans,1970,1405,0.236742823,NA,NA,LA,,,
Springfield,1970,183,0.111650041,NA,NA,MA,,,
Worcester,1970,276,0.156310174,NA,NA,MA,,,
New Bedford,1970,183,0.179804868,NA,NA,MA,,,
Boston,1990,30388,5.291467795,61955,10.78823507,MA,146945,0.206798462009595,0.421620334138623
Boston,.Sample,30457,5.303482778,59692,10.39417848,MA,,,
Boston,1980,15150,2.690970064,36068,6.406462591,MA,126229,0.120019963716737,0.285734656853813
Boston,.Sample,16298,2.894879874,36430,6.470761678,MA,,,
Boston,.15% sample,NA,NA,17984,2.805371138,MA,,,
Boston,.5% sample,NA,NA,16987,2.635768371,MA,,,
Boston,1960,4210,0.603846546,NA,NA,MA,,,
Boston,.5% sample,NA,NA,880,0.114164729,MA,,,
Cambridge ,1990,8081,8.435105739,6506,6.791089956,MA,12930,0.624980665119876,0.503170920340294
Cambridge ,.Sample,8176,8.534268596,6093,6.359992484,MA,,,
Cambridge ,1980,3612,3.78926166,4536,4.758607667,MA,13013,0.277568585260893,0.348574502420656
Cambridge ,.Sample,3474,3.644489205,4360,4.573970332,MA,,,
Cambridge ,.15% sample,NA,NA,1954,1.945885657,MA,,,
Cambridge ,.5% sample,NA,NA,2352,2.342232889,MA,,,
Cambridge ,1960,820,0.761261094,NA,NA,MA,,,
Fall River,1990,1230,1.326817902,1577,1.701131571,MA,952,1.29201680672269,1.65651260504202
Fall River,.Sample,845,0.911513112,1749,1.886670334,MA,,,
Fall River,1980,222,0.239808153,2187,2.362434377,MA,427,0.519906323185012,5.12177985948478
Fall River,.Sample,316,0.341348543,2349,2.537429516,MA,,,
Fall River,.15% sample,NA,NA,220,0.226860254,MA,,,
Fall River,.5% sample,NA,NA,1176,1.212671176,MA,,,
Fall River,1960,159,0.159092274,NA,NA,MA,,,
Lowell,1990,11493,11.11089628,10499,10.14994344,MA,2474,4.64551333872272,4.24373484236055
Lowell,.Sample,11549,11.16503446,10089,9.753574571,MA,,,
Lowell,1980,604,0.653552338,4585,4.961154753,MA,1205,0.501244813278008,3.80497925311203
Lowell,.Sample,486,0.525871583,4536,4.908134779,MA,,,
Lowell,.15% sample,NA,NA,1079,1.144463301,MA,,,
Lowell,.5% sample,NA,NA,1162,1.232498939,MA,,,
Lowell,1960,69,0.074912873,NA,NA,MA,,,
Lynn,1990,3003,3.69622746,7432,9.147639855,MA,6545,0.458823529411765,1.13552330022918
Lynn,.Sample,3203,3.942396455,7193,8.853467906,MA,,,
Lynn,1980,207,0.263791719,1998,2.546163551,MA,3048,0.067913385826772,0.655511811023622
Lynn,.Sample,196,0.249773802,2083,2.654483822,MA,,,
Lynn,.15% sample,NA,NA,953,1.055499563,MA,,,
Lynn,.5% sample,NA,NA,760,0.841741519,MA,,,
Lynn,1960,143,0.151357988,NA,NA,MA,,,
New Bedford,1990,404,0.404315366,6653,6.658193391,MA,4069,0.099287294175473,1.63504546571639
New Bedford,.Sample,345,0.34526931,5622,5.626388583,MA,,,
New Bedford,1980,235,0.238631979,4497,4.566502163,MA,2620,0.08969465648855,1.71641221374046
New Bedford,.Sample,431,0.437661204,4598,4.669063141,MA,,,
New Bedford,.15% sample,NA,NA,1144,1.126793858,MA,,,
New Bedford,.5% sample,NA,NA,1472,1.449860628,MA,,,
New Bedford,1960,74,0.072211325,NA,NA,MA,,,
Salem,1990,522,1.370402457,2548,6.689244178,MA,1017,0.513274336283186,2.50540806293019
Salem,.Sample,378,0.9923604,2330,6.116930509,MA,,,
Salem,1980,195,0.510204082,894,2.339089482,MA,371,0.525606469002695,2.40970350404313
Salem,.Sample,230,0.601779173,873,2.284144427,MA,,,
Salem,.15% sample,NA,NA,265,0.653627013,MA,,,
Salem,.5% sample,NA,NA,228,0.562365883,MA,,,
Salem,1960,43,0.109663105,NA,NA,MA,,,
Somerville,1990,2824,3.705550453,4784,6.277391418,MA,4267,0.661823295055074,1.12116240918678
Somerville,.Sample,2773,3.638630101,4716,6.188164283,MA,,,
Somerville,1980,709,0.916352169,1530,1.977459546,MA,1398,0.507153075822604,1.09442060085837
Somerville,.Sample,670,0.865946337,1564,2.021403092,MA,,,
Somerville,.15% sample,NA,NA,701,0.790019384,MA,,,
Somerville,.5% sample,NA,NA,710,0.800162286,MA,,,
Somerville,1960,86,0.090815971,NA,NA,MA,,,
Springfield,1990,1636,1.042151061,26528,16.89864508,MA,30064,0.054417243214476,0.882384246939862
Springfield,.Sample,1338,0.852321589,25642,16.33425275,MA,,,
Springfield,1980,517,0.339419245,13804,9.062559497,MA,25219,0.02050041635275,0.547365081882708
Springfield,.Sample,848,0.556726344,13917,9.136745908,MA,,,
Springfield,.15% sample,NA,NA,5456,3.328534127,MA,,,
Springfield,.5% sample,NA,NA,4822,2.941750653,MA,,,
Springfield,1960,146,0.083685366,NA,NA,MA,,,
Worcester,1990,4770,2.809865751,16258,9.577106368,MA,7669,0.621984613378537,2.1199634893728
Worcester,.Sample,4362,2.569525033,15868,9.347368917,MA,,,
Worcester,1980,974,0.601981471,6877,4.250335293,MA,4625,0.210594594594595,1.48691891891892
Worcester,.Sample,792,0.489496227,6468,3.997552519,MA,,,
Lowell,1970,195,0.206920702,NA,NA,MA,,,
Worcester,.15% sample,NA,NA,1674,0.947813631,MA,,,
Worcester,.5% sample,NA,NA,1772,1.003300928,MA,,,
Worcester,1960,132,0.070744478,NA,NA,MA,,,
Salem,1970,95,0.234244008,NA,NA,MA,,,
Lynn,1970,243,0.269120872,NA,NA,MA,,,
Fall River,1970,388,0.400421061,NA,NA,MA,,,
Somerville,1970,374,0.421270796,NA,NA,MA,,,
Boston,1970,8218,1.281917292,NA,NA,MA,,,
Cambridge ,1970,1465,1.459730373,NA,NA,MA,,,
Cumberland,1970,15,0.050464271,NA,NA,MD,,,
Hagerstown,1970,41,0.114327143,NA,NA,MD,,,
Frederick,1970,37,0.156507762,NA,NA,MD,,,
Baltimore,1990,7942,1.079055561,7602,1.032860788,MD,435768,0.018225294193241,0.017445062510327
Baltimore,.Sample,7982,1.084490241,6997,0.950661265,MD,,,
Baltimore,1980,4949,0.629023545,7638,0.970798513,MD,431151,0.011478577111035,0.017715371180862
Baltimore,.Sample,4898,0.622541387,7804,0.991897302,MD,,,
Baltimore,.15% sample,NA,NA,8435,0.931265229,MD,,,
Baltimore,.5% sample,NA,NA,9268,1.023130838,MD,,,
Baltimore,1960,1381,0.147067594,NA,NA,MD,,,
Baltimore,.5% sample,NA,NA,600,0.069840531,MD,,,
Cumberland,1990,127,0.535729351,107,0.451362524,MD,1047,0.121298949379179,0.102196752626552
Cumberland,.Sample,77,0.324812284,99,0.417615793,MD,,,
Cumberland,1980,63,0.242933714,140,0.539852697,MD,883,0.071347678369196,0.158550396375991
Cumberland,.Sample,71,0.273835236,113,0.435822277,MD,,,
Cumberland,.15% sample,NA,NA,59,0.198746884,MD,,,
Cumberland,.5% sample,NA,NA,108,0.363807856,MD,,,
Cumberland,1960,2,-,NA,NA,MD,,,
Frederick,1990,773,1.925376108,847,2.109694132,MD,5151,0.150067947971268,0.16443409046787
Frederick,.Sample,721,1.795855335,730,1.818272392,MD,,,
Frederick,1980,183,0.651570177,294,1.046784875,MD,3879,0.047177107501934,0.075792730085074
Frederick,.Sample,262,0.932849106,299,1.064587339,MD,,,
Frederick,.15% sample,NA,NA,100,0.423603169,MD,,,
Frederick,.5% sample,NA,NA,80,0.338882535,MD,,,
Frederick,1960,14,0.064385578,NA,NA,MD,,,
Hagerstown,1990,263,0.74199464,277,0.781492453,MD,2232,0.117831541218638,0.12410394265233
Hagerstown,.Sample,193,0.544505572,118,0.332910142,MD,,,
Hagerstown,1980,163,0.477557717,268,0.785186921,MD,1948,0.083675564681725,0.137577002053388
Hagerstown,.Sample,137,0.401382867,264,0.773467714,MD,,,
Hagerstown,.15% sample,NA,NA,126,0.35134683,MD,,,
Hagerstown,.5% sample,NA,NA,43,0.119904077,MD,,,
Hagerstown,1960,26,0.070921986,NA,NA,MD,,,
Baltimore,1970,2342,0.258567676,NA,NA,MD,,,
Lewiston,1970,56,0.134038632,NA,NA,ME,,,
Portland,1970,92,0.14128632,NA,NA,ME,,,
Bangor,1970,57,0.171852388,NA,NA,ME,,,
Bangor,1990,333,1.00358639,211,0.635906091,ME,305,1.09180327868852,0.691803278688525
Bangor,.Sample,266,0.801663603,276,0.831801332,ME,,,
Bangor,1980,153,0.483519262,140,0.442435926,ME,169,0.905325443786982,0.828402366863905
Bangor,.Sample,122,0.385551307,178,0.562525677,ME,,,
Bangor,.15% sample,NA,NA,234,0.705499276,ME,,,
Bangor,.5% sample,NA,NA,84,0.253256151,ME,,,
Bangor,1960,116,0.298108553,NA,NA,ME,,,
Lewiston,1990,274,0.68918681,284,0.714339613,ME,267,1.02621722846442,1.06367041198502
Lewiston,.Sample,237,0.596121438,132,0.332017003,ME,,,
Lewiston,1980,133,0.328549196,239,0.590400435,ME,131,1.01526717557252,1.82442748091603
Lewiston,.Sample,86,0.212445345,198,0.489118352,ME,,,
Lewiston,.15% sample,NA,NA,191,0.457167476,ME,,,
Lewiston,.5% sample,NA,NA,52,0.124464444,ME,,,
Lewiston,1960,13,-,NA,NA,ME,,,
Portland,1990,1071,1.66412878,513,0.797103701,ME,720,1.4875,0.7125
Portland,.Sample,994,1.544485534,595,0.924515989,ME,,,
Portland,1980,414,0.672383551,355,0.576560774,ME,525,0.788571428571429,0.676190476190476
Portland,.Sample,298,0.483986228,424,0.6886247,ME,,,
Portland,.15% sample,NA,NA,224,0.344001474,ME,,,
