Grantmaker.Name,Grantmaker.State,Recipient.Name,Recipient.City,Recipient.State.Country,Year.Authorized,Grant.Amount,Grantmaker.Type,Recipient.Type
The JPMorgan Chase Foundation,NY,Instituto del Progreso Latino,Chicago,IL,2013,176410,Foundation,CBO
The JPMorgan Chase Foundation,NY,Instituto del Progreso Latino,Chicago,IL,2012,140000,Foundation,CBO
The JPMorgan Chase Foundation,NY,Instituto del Progreso Latino,Chicago,IL,2011,150000,Foundation,CBO
The JPMorgan Chase Foundation,NY,Instituto del Progreso Latino,Chicago,IL,2010,80000,Foundation,CBO
The Kresge Foundation,MI,Instituto del Progreso Latino,Chicago,IL,2012,500000,Foundation,CBO
The Pritzker Traubert Family Foundation,IL,Instituto del Progreso Latino,Chicago,IL,2014,1250,Foundation,CBO
The Wallace Foundation,NY,Instituto del Progreso Latino,Chicago,IL,2012,125000,Foundation,CBO
The Wallace Foundation,NY,Instituto del Progreso Latino,Chicago,IL,2009,115000,Foundation,CBO
United States Department of Education,DC,Instituto del Progreso Latino,Chicago,IL,2015,200000,FED,CBO
United States Department of Education,DC,Instituto del Progreso Latino,Chicago,IL,2014,200000,FED,CBO
United States Department of Homeland Security,DC,Instituto del Progreso Latino,Chicago,IL,2015,250000,FED,CBO
United Way of Metropolitan Chicago,IL,Instituto del Progreso Latino,Chicago,IL,2016,86000,Foundation,CBO
Western Union Foundation,CO,Instituto del Progreso Latino,Chicago,IL,2011,50000,Foundation,CBO
Western Union Foundation,CO,Instituto del Progreso Latino,Chicago,IL,2010,5000,Foundation,CBO
Horizons Foundation,CA,Instituto Familiar de la Raza,San Francisco,CA,2012,2500,Foundation,CBO
Metta Fund,CA,Instituto Familiar de la Raza,San Francisco,CA,2014,60000,Foundation,CBO
Metta Fund,CA,Instituto Familiar de la Raza,San Francisco,CA,2013,50000,Foundation,CBO
The California Endowment,CA,Instituto Familiar de la Raza,San Francisco,CA,2004,330090,Foundation,CBO
The East Bay Community Foundation,CA,Instituto Familiar de la Raza,San Francisco,CA,2012,10000,Foundation,CBO
The McKay Foundation,CA,Instituto Familiar de la Raza,San Francisco,CA,2006,1000,Foundation,CBO
The San Francisco Foundation,CA,Instituto Familiar de la Raza,San Francisco,CA,2015,54500,Foundation,CBO
The San Francisco Foundation,CA,Instituto Familiar de la Raza,San Francisco,CA,2012,30000,Foundation,CBO
The San Francisco Foundation,CA,Instituto Familiar de la Raza,San Francisco,CA,2010,50000,Foundation,CBO
The San Francisco Foundation,CA,Instituto Familiar de la Raza,San Francisco,CA,2009,2500,Foundation,CBO
The San Francisco Foundation,CA,Instituto Familiar de la Raza,San Francisco,CA,2004,25000,Foundation,CBO
The San Francisco Foundation,CA,Instituto Familiar de la Raza,San Francisco,CA,2004,25000,Foundation,CBO
The TJX Foundation,MA,Instituto Familiar de la Raza,San Francisco,CA,2011,1000,Foundation,CBO
Tides Foundation,CA,Instituto Familiar de la Raza,San Francisco,CA,2015,1500,Foundation,CBO
Atkinson Foundation,CA,Instituto Laboral de la Raza,San Francisco,CA,2015,5000,Foundation,CBO
Morgan Flagg Family Foundation,CA,Instituto Laboral de la Raza,San Francisco,CA,2006,100,Foundation,CBO
The Bank of America Charitable Foundation,NC,Instituto Laboral de la Raza,San Francisco,CA,2008,5000,Foundation,CBO
The East Bay Community Foundation,CA,Instituto Laboral de la Raza,San Francisco,CA,2011,2500,Foundation,CBO
The PG&E Corporation Foundation,CA,Instituto Laboral de la Raza,San Francisco,CA,2012,5000,Foundation,CBO
The San Francisco Foundation,CA,Instituto Laboral de la Raza,San Francisco,CA,2007,15000,Foundation,CBO
van Loben Sels/RembeRock Foundation,CA,Instituto Laboral de la Raza,San Francisco,CA,2015,20000,Foundation,CBO
van Loben Sels/RembeRock Foundation,CA,Instituto Laboral de la Raza,San Francisco,CA,2014,15000,Foundation,CBO
van Loben Sels/RembeRock Foundation,CA,Instituto Laboral de la Raza,San Francisco,CA,2013,15000,Foundation,CBO
van Loben Sels/RembeRock Foundation,CA,Instituto Laboral de la Raza,San Francisco,CA,2012,15000,Foundation,CBO
van Loben Sels/RembeRock Foundation,CA,Instituto Laboral de la Raza,San Francisco,CA,2004,10000,Foundation,CBO
Wells Fargo Foundation,MN,Instituto Laboral de la Raza,San Francisco,CA,2004,10000,Foundation,CBO
Brittingham Family Foundation,CA,La Casa de la Raza,Santa Barbara,CA,2010,2500,Foundation,CBO
James G. Bower Foundation,CA,La Casa de la Raza,Santa Barbara,CA,2010,10000,Foundation,CBO
Santa Barbara Foundation,CA,La Casa de la Raza,Santa Barbara,CA,2014,10000,Foundation,CBO
Santa Barbara Foundation,CA,La Casa de la Raza,Santa Barbara,CA,2006,3000,Foundation,CBO
Santa Barbara Foundation,CA,La Casa de la Raza,Santa Barbara,CA,2004,5000,Foundation,CBO
Santa Barbara Foundation,CA,La Casa de la Raza,Santa Barbara,CA,2003,1000,Foundation,CBO
The McCune Foundation,CA,La Casa de la Raza,Santa Barbara,CA,2007,3000,Foundation,CBO
The McCune Foundation,CA,La Casa de la Raza,Santa Barbara,CA,2005,30400,Foundation,CBO
Wood-Claeyssens Foundation,CA,La Casa de la Raza,Santa Barbara,CA,2009,15000,Foundation,CBO
Wood-Claeyssens Foundation,CA,La Casa de la Raza,Santa Barbara,CA,2008,20000,Foundation,CBO
Wood-Claeyssens Foundation,CA,La Casa de la Raza,Santa Barbara,CA,2007,20000,Foundation,CBO
Wood-Claeyssens Foundation,CA,La Casa de la Raza,Santa Barbara,CA,2006,20000,Foundation,CBO
Wood-Claeyssens Foundation,CA,La Casa de la Raza,Santa Barbara,CA,2003,30000,Foundation,CBO
Abbott Fund,IL,La Clinica de la Raza,Oakland,CA,2007,50000,Foundation,CBO
Aetna Foundation,CT,La Clinica de la Raza,Oakland,CA,2009,1000,Foundation,CBO
AmazonSmile Foundation,WA,La Clinica de la Raza,Oakland,CA,2014,53,Foundation,CBO
Bernard E. & Alba Witkin Charitable Foundation,CA,La Clinica de la Raza,Oakland,CA,2015,20000,Foundation,CBO
Bernard E. & Alba Witkin Charitable Foundation,CA,La Clinica de la Raza,Oakland,CA,2015,5000,Foundation,CBO
Bernard E. & Alba Witkin Charitable Foundation,CA,La Clinica de la Raza,Oakland,CA,2014,20000,Foundation,CBO
Blue Shield of California Foundation,CA,La Clinica de la Raza,Oakland,CA,2015,10500,Foundation,CBO
Blue Shield of California Foundation,CA,La Clinica de la Raza,Oakland,CA,2014,15000,Foundation,CBO
Blue Shield of California Foundation,CA,La Clinica de la Raza,Oakland,CA,2014,75000,Foundation,CBO
Blue Shield of California Foundation,CA,La Clinica de la Raza,Oakland,CA,2013,17000,Foundation,CBO
Blue Shield of California Foundation,CA,La Clinica de la Raza,Oakland,CA,2010,40000,Foundation,CBO
Blue Shield of California Foundation,CA,La Clinica de la Raza,Oakland,CA,2012,20000,Foundation,CBO
Blue Shield of California Foundation,CA,La Clinica de la Raza,Oakland,CA,2011,20000,Foundation,CBO
Blue Shield of California Foundation,CA,La Clinica de la Raza,Oakland,CA,2009,40000,Foundation,CBO
Blue Shield of California Foundation,CA,La Clinica de la Raza,Oakland,CA,2008,40000,Foundation,CBO
Blue Shield of California Foundation,CA,La Clinica de la Raza,Oakland,CA,2007,40000,Foundation,CBO
Blue Shield of California Foundation,CA,La Clinica de la Raza,Oakland,CA,2006,40000,Foundation,CBO
Blue Shield of California Foundation,CA,La Clinica de la Raza,Oakland,CA,2005,60000,Foundation,CBO
Blue Shield of California Foundation,CA,La Clinica de la Raza,Oakland,CA,2004,50000,Foundation,CBO
Carmen J. Moore Charitable Trust,OR,La Clinica de la Raza,Oakland,CA,2015,2000,Foundation,CBO
Carmen J. Moore Charitable Trust,OR,La Clinica de la Raza,Oakland,CA,2014,2000,Foundation,CBO
Carmen J. Moore Charitable Trust,OR,La Clinica de la Raza,Oakland,CA,2013,2000,Foundation,CBO
Chevron Corporation Contributions Program,CA,La Clinica de la Raza,Oakland,CA,2008,50000,Foundation,CBO
Cisco Systems Foundation,CA,La Clinica de la Raza,Oakland,CA,2005,12500,Foundation,CBO
Delta Dental Community Care Foundation,CA,La Clinica de la Raza,Oakland,CA,2015,10000,Foundation,CBO
Delta Dental Community Care Foundation,CA,La Clinica de la Raza,Oakland,CA,2014,10000,Foundation,CBO
Delta Dental Community Care Foundation,CA,La Clinica de la Raza,Oakland,CA,2013,10000,Foundation,CBO
Fidelity Charitable Gift Fund,OH,La Clinica de la Raza,Oakland,CA,2015,2000,Foundation,CBO
Fidelity Charitable Gift Fund,OH,La Clinica de la Raza,Oakland,CA,2015,35000,Foundation,CBO
Heffernan Group Foundation,CA,La Clinica de la Raza,Oakland,CA,2014,500,Foundation,CBO
Help For Children,NY,La Clinica de la Raza,Oakland,CA,2013,30000,Foundation,CBO
Help For Children,NY,La Clinica de la Raza,Oakland,CA,2010,40000,Foundation,CBO
Help For Children,NY,La Clinica de la Raza,Oakland,CA,2012,40000,Foundation,CBO
Help For Children,NY,La Clinica de la Raza,Oakland,CA,2011,40000,Foundation,CBO
Help For Children,NY,La Clinica de la Raza,Oakland,CA,2009,40000,Foundation,CBO
Horizons Foundation,CA,La Clinica de la Raza,Oakland,CA,2006,10000,Foundation,CBO
Macy's Foundation,OH,La Clinica de la Raza,Oakland,CA,2010,5000,Foundation,CBO
Macy's Foundation,OH,La Clinica de la Raza,Oakland,CA,2009,5000,Foundation,CBO
Mckesson Foundation,CA,La Clinica de la Raza,Oakland,CA,2004,35000,Foundation,CBO
Moncham Foundation,CA,La Clinica de la Raza,Oakland,CA,2006,1000,Foundation,CBO
Pfizer Patient Assistance Foundation,NY,La Clinica de la Raza,Oakland,CA,2012,306906,Foundation,CBO
Pugh Family Foundation,CA,La Clinica de la Raza,Oakland,CA,2015,2000,Foundation,CBO
Pugh Family Foundation,CA,La Clinica de la Raza,Oakland,CA,2014,4000,Foundation,CBO
S.D. Bechtel Jr. Foundation,CA,La Clinica de la Raza,Oakland,CA,2015,75000,Foundation,CBO
S.D. Bechtel Jr. Foundation,CA,La Clinica de la Raza,Oakland,CA,2014,75000,Foundation,CBO
S.D. Bechtel Jr. Foundation,CA,La Clinica de la Raza,Oakland,CA,2013,100000,Foundation,CBO
S.D. Bechtel Jr. Foundation,CA,La Clinica de la Raza,Oakland,CA,2013,150000,Foundation,CBO
S.D. Bechtel Jr. Foundation,CA,La Clinica de la Raza,Oakland,CA,2012,150000,Foundation,CBO
S.D. Bechtel Jr. Foundation,CA,La Clinica de la Raza,Oakland,CA,2012,100000,Foundation,CBO
S.D. Bechtel Jr. Foundation,CA,La Clinica de la Raza,Oakland,CA,2011,5500,Foundation,CBO
S.D. Bechtel Jr. Foundation,CA,La Clinica de la Raza,Oakland,CA,2009,150000,Foundation,CBO
S.D. Bechtel Jr. Foundation,CA,La Clinica de la Raza,Oakland,CA,2009,100000,Foundation,CBO
S.D. Bechtel Jr. Foundation,CA,La Clinica de la Raza,Oakland,CA,2011,50000,Foundation,CBO
S.D. Bechtel Jr. Foundation,CA,La Clinica de la Raza,Oakland,CA,2011,150000,Foundation,CBO
S.D. Bechtel Jr. Foundation,CA,La Clinica de la Raza,Oakland,CA,2011,100000,Foundation,CBO
S.D. Bechtel Jr. Foundation,CA,La Clinica de la Raza,Oakland,CA,2010,150000,Foundation,CBO
S.D. Bechtel Jr. Foundation,CA,La Clinica de la Raza,Oakland,CA,2010,100000,Foundation,CBO
Silicon Valley Community Foundation,CA,La Clinica de la Raza,Oakland,CA,2008,25000,Foundation,CBO
Solano Community Foundation,CA,La Clinica de la Raza,Oakland,CA,2010,30000,Foundation,CBO
Solano Community Foundation,CA,La Clinica de la Raza,Oakland,CA,2010,50000,Foundation,CBO
The Annie E. Casey Foundation,MD,La Clinica de la Raza,Oakland,CA,2005,56971,Foundation,CBO
The Bank of America Charitable Foundation,NC,La Clinica de la Raza,Oakland,CA,2003,25000,Foundation,CBO
The California Endowment,CA,La Clinica de la Raza,Oakland,CA,2017,5000,Foundation,CBO
The California Endowment,CA,La Clinica de la Raza,Oakland,CA,2016,750,Foundation,CBO
The California Endowment,CA,La Clinica de la Raza,Oakland,CA,2016,1560,Foundation,CBO
The California Endowment,CA,La Clinica de la Raza,Oakland,CA,2016,5000,Foundation,CBO
The California Endowment,CA,La Clinica de la Raza,Oakland,CA,2015,1500,Foundation,CBO
The California Endowment,CA,La Clinica de la Raza,Oakland,CA,2015,5000,Foundation,CBO
The California Endowment,CA,La Clinica de la Raza,Oakland,CA,2014,5000,Foundation,CBO
The California Endowment,CA,La Clinica de la Raza,Oakland,CA,2013,5000,Foundation,CBO
The California Endowment,CA,La Clinica de la Raza,Oakland,CA,2012,5000,Foundation,CBO
The California Endowment,CA,La Clinica de la Raza,Oakland,CA,2010,10000,Foundation,CBO
The California Endowment,CA,La Clinica de la Raza,Oakland,CA,2008,250000,Foundation,CBO
The California Endowment,CA,La Clinica de la Raza,Oakland,CA,2006,10000,Foundation,CBO
The California Endowment,CA,La Clinica de la Raza,Oakland,CA,2006,390000,Foundation,CBO
The California Endowment,CA,La Clinica de la Raza,Oakland,CA,2005,50000,Foundation,CBO
The California Wellness Foundation,CA,La Clinica de la Raza,Oakland,CA,2011,150000,Foundation,CBO
The California Wellness Foundation,CA,La Clinica de la Raza,Oakland,CA,2006,210000,Foundation,CBO
The California Wellness Foundation,CA,La Clinica de la Raza,Oakland,CA,2003,90000,Foundation,CBO
The David B. Gold Foundation,CA,La Clinica de la Raza,Oakland,CA,2012,10000,Foundation,CBO
The Dobbs Family Charitable Foundation Trust Agreement,CA,La Clinica de la Raza,Oakland,CA,2015,5000,Foundation,CBO
The Dobbs Family Charitable Foundation Trust Agreement,CA,La Clinica de la Raza,Oakland,CA,2014,5000,Foundation,CBO
The Dobbs Family Charitable Foundation Trust Agreement,CA,La Clinica de la Raza,Oakland,CA,2013,5000,Foundation,CBO
The East Bay Community Foundation,CA,La Clinica de la Raza,Oakland,CA,2014,112452,Foundation,CBO
The East Bay Community Foundation,CA,La Clinica de la Raza,Oakland,CA,2011,1000,Foundation,CBO
The East Bay Community Foundation,CA,La Clinica de la Raza,Oakland,CA,2011,200000,Foundation,CBO
The East Bay Community Foundation,CA,La Clinica de la Raza,Oakland,CA,2011,100000,Foundation,CBO
The East Bay Community Foundation,CA,La Clinica de la Raza,Oakland,CA,2011,100000,Foundation,CBO
The East Bay Community Foundation,CA,La Clinica de la Raza,Oakland,CA,2011,9500,Foundation,CBO
The East Bay Community Foundation,CA,La Clinica de la Raza,Oakland,CA,2007,2500,Foundation,CBO
The Kresge Foundation,MI,La Clinica de la Raza,Oakland,CA,2015,100000,Foundation,CBO
The Kresge Foundation,MI,La Clinica de la Raza,Oakland,CA,2013,35700,Foundation,CBO
The Kresge Foundation,MI,La Clinica de la Raza,Oakland,CA,2007,160000,Foundation,CBO
The Kresge Foundation,MI,La Clinica de la Raza,Oakland,CA,2007,300000,Foundation,CBO
The Kresge Foundation,MI,La Clinica de la Raza,Oakland,CA,2006,195000,Foundation,CBO
The Kresge Foundation,MI,La Clinica de la Raza,Oakland,CA,2003,150000,Foundation,CBO
The Laszlo N. Tauber Family Foundation,MD,La Clinica de la Raza,Oakland,CA,2014,10000,Foundation,CBO
The Laszlo N. Tauber Family Foundation,MD,La Clinica de la Raza,Oakland,CA,2013,10000,Foundation,CBO
The Robert Wood Johnson Foundation,NJ,La Clinica de la Raza,Oakland,CA,2004,440000,Foundation,CBO
The Robert Wood Johnson Foundation,NJ,La Clinica de la Raza,Oakland,CA,2003,265173,Foundation,CBO
The San Francisco Foundation,CA,La Clinica de la Raza,Oakland,CA,2015,112818,Foundation,CBO
The San Francisco Foundation,CA,La Clinica de la Raza,Oakland,CA,2014,49576,Foundation,CBO
The San Francisco Foundation,CA,La Clinica de la Raza,Oakland,CA,2012,10000,Foundation,CBO
The San Francisco Foundation,CA,La Clinica de la Raza,Oakland,CA,2011,1000,Foundation,CBO
The San Francisco Foundation,CA,La Clinica de la Raza,Oakland,CA,2011,1000,Foundation,CBO
The San Francisco Foundation,CA,La Clinica de la Raza,Oakland,CA,2010,10000,Foundation,CBO
The San Francisco Foundation,CA,La Clinica de la Raza,Oakland,CA,2010,1000,Foundation,CBO
The San Francisco Foundation,CA,La Clinica de la Raza,Oakland,CA,2010,2000,Foundation,CBO
The San Francisco Foundation,CA,La Clinica de la Raza,Oakland,CA,2009,1000,Foundation,CBO
The San Francisco Foundation,CA,La Clinica de la Raza,Oakland,CA,2008,2000,Foundation,CBO
The San Francisco Foundation,CA,La Clinica de la Raza,Oakland,CA,2008,17500,Foundation,CBO
The San Francisco Foundation,CA,La Clinica de la Raza,Oakland,CA,2007,16000,Foundation,CBO
The San Francisco Foundation,CA,La Clinica de la Raza,Oakland,CA,2007,20000,Foundation,CBO
The San Francisco Foundation,CA,La Clinica de la Raza,Oakland,CA,2007,30000,Foundation,CBO
The San Francisco Foundation,CA,La Clinica de la Raza,Oakland,CA,2007,2000,Foundation,CBO
The San Francisco Foundation,CA,La Clinica de la Raza,Oakland,CA,2006,30000,Foundation,CBO
The San Francisco Foundation,CA,La Clinica de la Raza,Oakland,CA,2006,1000,Foundation,CBO
The San Francisco Foundation,CA,La Clinica de la Raza,Oakland,CA,2012,26540,Foundation,CBO
The San Francisco Foundation,CA,La Clinica de la Raza,Oakland,CA,2009,20000,Foundation,CBO
The San Francisco Foundation,CA,La Clinica de la Raza,Oakland,CA,2008,30000,Foundation,CBO
The San Francisco Foundation,CA,La Clinica de la Raza,Oakland,CA,2008,50000,Foundation,CBO
The San Francisco Foundation,CA,La Clinica de la Raza,Oakland,CA,2005,10000,Foundation,CBO
The San Francisco Foundation,CA,La Clinica de la Raza,Oakland,CA,2004,1000,Foundation,CBO
The Uplands Family Foundation,CA,La Clinica de la Raza,Oakland,CA,2015,2000,Foundation,CBO
The Uplands Family Foundation,CA,La Clinica de la Raza,Oakland,CA,2014,3000,Foundation,CBO
The William G. Irwin Charity Foundation,CA,La Clinica de la Raza,Oakland,CA,2008,250000,Foundation,CBO
Thomas J. Long Foundation,CA,La Clinica de la Raza,Oakland,CA,2010,200000,Foundation,CBO
Thomas J. Long Foundation,CA,La Clinica de la Raza,Oakland,CA,2007,100000,Foundation,CBO
Thomas J. Long Foundation,CA,La Clinica de la Raza,Oakland,CA,2004,136785,Foundation,CBO
Tides Foundation,CA,La Clinica de la Raza,Oakland,CA,2015,25000,Foundation,CBO
Tides Foundation,CA,La Clinica de la Raza,Oakland,CA,2012,1000,Foundation,CBO
Tides Foundation,CA,La Clinica de la Raza,Oakland,CA,2012,2000,Foundation,CBO
Tides Foundation,CA,La Clinica de la Raza,Oakland,CA,2011,3000,Foundation,CBO
Tides Foundation,CA,La Clinica de la Raza,Oakland,CA,2011,1500,Foundation,CBO
Tides Foundation,CA,La Clinica de la Raza,Oakland,CA,2009,2000,Foundation,CBO
Union Pacific Foundation,NE,La Clinica de la Raza,Oakland,CA,2012,10000,Foundation,CBO
Union Pacific Foundation,NE,La Clinica de la Raza,Oakland,CA,2011,10000,Foundation,CBO
Union Pacific Foundation,NE,La Clinica de la Raza,Oakland,CA,2010,5000,Foundation,CBO
Union Pacific Foundation,NE,La Clinica de la Raza,Oakland,CA,2009,5000,Foundation,CBO
Union Pacific Foundation,NE,La Clinica de la Raza,Oakland,CA,2013,10000,Foundation,CBO
United States Department of Health and Human Services,DC,La Clinica de la Raza,Oakland,CA,2017,1320937,FED,CBO
United States Department of Health and Human Services,DC,La Clinica de la Raza,Oakland,CA,2016,400000,FED,CBO
United States Department of Health and Human Services,DC,La Clinica de la Raza,Oakland,CA,2016,350000,FED,CBO
United States Department of Health and Human Services,DC,La Clinica de la Raza,Oakland,CA,2016,1000000,FED,CBO
United States Department of Health and Human Services,DC,La Clinica de la Raza,Oakland,CA,2016,172397,FED,CBO
United States Department of Health and Human Services,DC,La Clinica de la Raza,Oakland,CA,2016,7438970,FED,CBO
United States Department of Health and Human Services,DC,La Clinica de la Raza,Oakland,CA,2015,6587612,FED,CBO
United States Department of Health and Human Services,DC,La Clinica de la Raza,Oakland,CA,2015,258959,FED,CBO
United States Department of Health and Human Services,DC,La Clinica de la Raza,Oakland,CA,2015,537966,FED,CBO
United States Department of Health and Human Services,DC,La Clinica de la Raza,Oakland,CA,2014,250000,FED,CBO
United States Department of Health and Human Services,DC,La Clinica de la Raza,Oakland,CA,2014,250000,FED,CBO
United States Department of Health and Human Services,DC,La Clinica de la Raza,Oakland,CA,2014,539216,FED,CBO
United States Department of Health and Human Services,DC,La Clinica de la Raza,Oakland,CA,2014,5742761,FED,CBO
United States Department of Health and Human Services,DC,La Clinica de la Raza,Oakland,CA,2014,283275,FED,CBO
Wayne & Gladys Valley Foundation,CA,La Clinica de la Raza,Oakland,CA,2008,500000,Foundation,CBO
Wayne & Gladys Valley Foundation,CA,La Clinica de la Raza,Oakland,CA,2005,50000,Foundation,CBO
Wells Fargo Foundation,MN,La Clinica de la Raza,Oakland,CA,2013,20000,Foundation,CBO
Wells Fargo Foundation,MN,La Clinica de la Raza,Oakland,CA,2013,30000,Foundation,CBO
Wells Fargo Foundation,MN,La Clinica de la Raza,Oakland,CA,2012,10000,Foundation,CBO
Wells Fargo Foundation,MN,La Clinica de la Raza,Oakland,CA,2011,10000,Foundation,CBO
Wells Fargo Foundation,MN,La Clinica de la Raza,Oakland,CA,2010,10000,Foundation,CBO
Wells Fargo Foundation,MN,La Clinica de la Raza,Oakland,CA,2010,20000,Foundation,CBO
Wells Fargo Foundation,MN,La Clinica de la Raza,Oakland,CA,2009,3000,Foundation,CBO
Wells Fargo Foundation,MN,La Clinica de la Raza,Oakland,CA,2009,20000,Foundation,CBO
William Randolph Hearst Foundation,NY,La Clinica de la Raza,Oakland,CA,2006,50000,Foundation,CBO
Women's Foundation of California,CA,La Clinica de la Raza,Oakland,CA,2003,22500,Foundation,CBO
Y & H Soda Foundation,CA,La Clinica de la Raza,Oakland,CA,2008,10000,Foundation,CBO
Y & H Soda Foundation,CA,La Clinica de la Raza,Oakland,CA,2007,150000,Foundation,CBO
Y & H Soda Foundation,CA,La Clinica de la Raza,Oakland,CA,2007,10000,Foundation,CBO
Y & H Soda Foundation,CA,La Clinica de la Raza,Oakland,CA,2006,10000,Foundation,CBO
Y & H Soda Foundation,CA,La Clinica de la Raza,Oakland,CA,2005,10000,Foundation,CBO
Y & H Soda Foundation,CA,La Clinica de la Raza,Oakland,CA,2005,27500,Foundation,CBO
Y & H Soda Foundation,CA,La Clinica de la Raza,Oakland,CA,2005,6000,Foundation,CBO
American Express Foundation,NY,La Voz Latina,Rockford,IL,2003,30000,Foundation,CBO
AT&T Foundation,TX,La Voz Latina,Rockford,IL,2005,12300,Foundation,CBO
John & Linda Anderson Charitable Foundation,FL,La Voz Latina,Rockford,IL,2008,1000,Foundation,CBO
John & Linda Anderson Charitable Foundation,FL,La Voz Latina,Rockford,IL,2007,2000,Foundation,CBO
The JPMorgan Chase Foundation,NY,La Voz Latina,Rockford,IL,2013,10550,Foundation,CBO
Willard J. & Alice C. Corbett Foundation,IL,La Voz Latina,Rockford,IL,2005,11802,Foundation,CBO
Willard J. & Alice C. Corbett Foundation,IL,La Voz Latina,Rockford,IL,2004,10133,Foundation,CBO
The Denver Foundation,CO,Lahn Latino American Health Network,Colorado Springs,CO,2012,5000,Foundation,CBO
The Community Foundation of the Holland/Zeeland Area,MI,Lakeshore Latino Outreach Center,Holland,MI,2011,10000,Foundation,CBO
The Community Foundation of the Holland/Zeeland Area,MI,Lakeshore Latino Outreach Center,Holland,MI,2010,7500,Foundation,CBO
Amgen Foundation,CA,Latina Breast Cancer Agency,San Francisco,CA,2011,20000,Foundation,CBO
Amgen Foundation,CA,Latina Breast Cancer Agency,San Francisco,CA,2009,20000,Foundation,CBO
Amgen Foundation,CA,Latina Breast Cancer Agency,San Francisco,CA,2007,30000,Foundation,CBO
Amgen Foundation,CA,Latina Breast Cancer Agency,San Francisco,CA,2006,15000,Foundation,CBO
Five Bridges Foundation,CA,Latina Breast Cancer Agency,San Francisco,CA,2008,10000,Foundation,CBO
MUFG Union Bank Foundation,CA,Latina Breast Cancer Agency,San Francisco,CA,2007,1500,Foundation,CBO
The California Endowment,CA,Latina Breast Cancer Agency,San Francisco,CA,2007,100000,Foundation,CBO
The California Endowment,CA,Latina Breast Cancer Agency,San Francisco,CA,2005,25000,Foundation,CBO
The San Francisco Foundation,CA,Latina Breast Cancer Agency,San Francisco,CA,2015,20000,Foundation,CBO
The San Francisco Foundation,CA,Latina Breast Cancer Agency,San Francisco,CA,2014,29254,Foundation,CBO
The San Francisco Foundation,CA,Latina Breast Cancer Agency,San Francisco,CA,2009,40000,Foundation,CBO
The San Francisco Foundation,CA,Latina Breast Cancer Agency,San Francisco,CA,2008,25000,Foundation,CBO
The San Francisco Foundation,CA,Latina Breast Cancer Agency,San Francisco,CA,2004,60000,Foundation,CBO
van Loben Sels/RembeRock Foundation,CA,Latina Breast Cancer Agency,San Francisco,CA,2005,5000,Foundation,CBO
Wells Fargo Foundation,MN,Latina Breast Cancer Agency,San Francisco,CA,2015,2500,Foundation,CBO
Wells Fargo Foundation,MN,Latina Breast Cancer Agency,San Francisco,CA,2014,5000,Foundation,CBO
Wells Fargo Foundation,MN,Latina Breast Cancer Agency,San Francisco,CA,2013,2500,Foundation,CBO
Wells Fargo Foundation,MN,Latina Breast Cancer Agency,San Francisco,CA,2010,2500,Foundation,CBO
Wells Fargo Foundation,MN,Latina Breast Cancer Agency,San Francisco,CA,2009,2500,Foundation,CBO
Wells Fargo Foundation,MN,Latina Breast Cancer Agency,San Francisco,CA,2006,2500,Foundation,CBO
Wells Fargo Foundation,MN,Latina Breast Cancer Agency,San Francisco,CA,2005,2500,Foundation,CBO
Bernard E. & Alba Witkin Charitable Foundation,CA,Latina Center,Richmond,CA,2006,25000,Foundation,CBO
Blue Shield of California Foundation,CA,Latina Center,Richmond,CA,2005,38575,Foundation,CBO
Dean & Margaret Lesher Foundation,CA,Latina Center,Richmond,CA,2017,25000,Foundation,CBO
Dean & Margaret Lesher Foundation,CA,Latina Center,Richmond,CA,2016,25000,Foundation,CBO
The California Endowment,CA,Latina Center,Richmond,CA,2017,10000,Foundation,CBO
The California Endowment,CA,Latina Center,Richmond,CA,2016,2500,Foundation,CBO
The California Endowment,CA,Latina Center,Richmond,CA,2016,180000,Foundation,CBO
The California Endowment,CA,Latina Center,Richmond,CA,2014,171120,Foundation,CBO
The California Endowment,CA,Latina Center,Richmond,CA,2013,5000,Foundation,CBO
The California Endowment,CA,Latina Center,Richmond,CA,2012,165106,Foundation,CBO
The California Endowment,CA,Latina Center,Richmond,CA,2011,5000,Foundation,CBO
The California Endowment,CA,Latina Center,Richmond,CA,2006,30000,Foundation,CBO
The California Endowment,CA,Latina Center,Richmond,CA,2005,50000,Foundation,CBO
The California Wellness Foundation,CA,Latina Center,Richmond,CA,2014,100000,Foundation,CBO
The California Wellness Foundation,CA,Latina Center,Richmond,CA,2012,150000,Foundation,CBO
The California Wellness Foundation,CA,Latina Center,Richmond,CA,2009,135000,Foundation,CBO
The California Wellness Foundation,CA,Latina Center,Richmond,CA,2006,125000,Foundation,CBO
The East Bay Community Foundation,CA,Latina Center,Richmond,CA,2007,10000,Foundation,CBO
The San Francisco Foundation,CA,Latina Center,Richmond,CA,2013,20000,Foundation,CBO
The San Francisco Foundation,CA,Latina Center,Richmond,CA,2010,2500,Foundation,CBO
The San Francisco Foundation,CA,Latina Center,Richmond,CA,2009,20000,Foundation,CBO
The San Francisco Foundation,CA,Latina Center,Richmond,CA,2008,20000,Foundation,CBO
The San Francisco Foundation,CA,Latina Center,Richmond,CA,2003,40000,Foundation,CBO
The Sunshine Lady Foundation,NC,Latina Center,Richmond,CA,2011,2500,Foundation,CBO
